Timestamp,Output Angle [deg],Motor Angle [deg],Calibrated Motor Angle [deg],Angular Velocity [rad/s],Target Torque [Nm],Current Torque [Nm],Is Holding
1752495149.7796288,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345347e-36,True
1752495149.7909212,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345346e-37,True
1752495149.802056,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345344e-38,True
1752495149.8134422,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345342e-39,True
1752495149.8246222,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.6804860883453406e-40,True
1752495149.8357127,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345341e-41,True
1752495149.8466582,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.6804860883453426e-42,True
1752495149.8576624,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345341e-43,True
1752495149.8691313,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345343e-44,True
1752495149.8803318,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345341e-45,True
1752495149.8914337,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.6804860883453384e-46,True
1752495149.9027183,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.68048608834534e-47,True
1752495149.9136853,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.68048608834534e-48,True
1752495149.924878,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345341e-49,True
1752495149.9359732,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345337e-50,True
1752495149.9469702,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345331e-51,True
1752495149.958119,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345331e-52,True
1752495149.9689612,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345328e-53,True
1752495149.9797611,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.68048608834533e-54,True
1752495149.9909747,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.68048608834533e-55,True
1752495150.002222,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.68048608834533e-56,True
1752495150.013105,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.68048608834533e-57,True
1752495150.02388,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345323e-58,True
1752495150.0346355,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.68048608834532e-59,True
1752495150.0456936,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.68048608834532e-60,True
1752495150.0568438,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.6804860883453136e-61,True
1752495150.067675,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345312e-62,True
1752495150.0787992,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345307e-63,True
1752495150.0897493,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345303e-64,True
1752495150.1005878,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345303e-65,True
1752495150.1116533,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345304e-66,True
1752495150.123315,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.6804860883453044e-67,True
1752495150.1345282,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345306e-68,True
1752495150.1458707,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345306e-69,True
1752495150.1572096,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345306e-70,True
1752495150.1683803,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.6804860883453044e-71,True
1752495150.1794436,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345304e-72,True
1752495150.1907444,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345302e-73,True
1752495150.2015111,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345299e-74,True
1752495150.212553,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345297e-75,True
1752495150.2237241,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345293e-76,True
1752495150.2348373,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.6804860883452895e-77,True
1752495150.246018,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345286e-78,True
1752495150.2573748,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345281e-79,True
1752495150.2685099,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.6804860883452794e-80,True
1752495150.2793717,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345276e-81,True
1752495150.290377,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345271e-82,True
1752495150.3016977,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.6804860883452685e-83,True
1752495150.312776,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.68048608834527e-84,True
1752495150.3235908,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345266e-85,True
1752495150.3346515,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345266e-86,True
1752495150.345748,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345266e-87,True
1752495150.3567448,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345261e-88,True
1752495150.3675063,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.6804860883452565e-89,True
1752495150.378737,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345258e-90,True
1752495150.3901236,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345256e-91,True
1752495150.4012961,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345256e-92,True
1752495150.4125788,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.6804860883452575e-93,True
1752495150.4234746,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345257e-94,True
1752495150.4344065,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.6804860883452575e-95,True
1752495150.4453647,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345259e-96,True
1752495150.4566233,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345259e-97,True
1752495150.46746,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345259e-98,True
1752495150.4786072,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.68048608834526e-99,True
1752495150.489731,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345262e-100,True
1752495150.5005958,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.6804860883452556e-101,True
1752495150.511893,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345252e-102,True
1752495150.5234606,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.68048608834525e-103,True
1752495150.5348747,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345248e-104,True
1752495150.5457132,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.6804860883452446e-105,True
1752495150.55679,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345241e-106,True
1752495150.5679858,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.68048608834524e-107,True
1752495150.5790048,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.6804860883452395e-108,True
1752495150.5899734,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.6804860883452365e-109,True
1752495150.6008317,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345233e-110,True
1752495150.6115777,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.68048608834523e-111,True
1752495150.6228437,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.68048608834523e-112,True
1752495150.6338222,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345228e-113,True
1752495150.6450355,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.68048608834523e-114,True
1752495150.65617,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345225e-115,True
1752495150.6669385,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345225e-116,True
1752495150.678299,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345221e-117,True
1752495150.6894538,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345221e-118,True
1752495150.700929,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345221e-119,True
1752495150.7122653,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345223e-120,True
1752495150.7235315,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345224e-121,True
1752495150.7343,180.7344995040818,1324.5099565117878,1084.406997024491,0.0,0.0,-5.680486088345219e-122,True
1752495150.7452202,180.73999275196465,1324.5099565117878,1084.4399565117878,0.008799343450276153,0.0,-5.680486088345219e-123,True
1752495150.756415,180.73999275196465,1324.5099565117878,1084.4399565117878,0.0,0.0,-5.6804860883452206e-124,True
1752495150.767504,180.73999275196465,1324.5099565117878,1084.4399565117878,0.0,0.0,-5.680486088345219e-125,True
1752495150.7786689,180.73999275196465,1324.5099565117878,1084.4399565117878,0.0,0.0,-5.680486088345217e-126,True
1752495150.7898042,180.73999275196465,1324.5099565117878,1084.4399565117878,0.0,0.0,-5.680486088345217e-127,True
1752495150.8011572,180.73999275196465,1324.5099565117878,1084.4399565117878,0.0,0.0,-5.680486088345215e-128,True
1752495150.8122091,180.73999275196465,1324.5099565117878,1084.4399565117878,0.0,0.0,-5.680486088345211e-129,True
1752495150.8234744,180.73999275196465,1324.5099565117878,1084.4399565117878,0.0,0.0,-5.68048608834521e-130,True
1752495150.8346052,180.73999275196465,1324.4769970244909,1084.4399565117878,0.0,0.0,-5.680486088345211e-131,True
1752495150.8454657,180.7344995040818,1324.4769970244909,1084.406997024491,-0.008810332267327305,0.0,-5.680486088345207e-132,True
1752495150.856564,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345209e-133,True
1752495150.8675303,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345207e-134,True
1752495150.8783493,180.7344995040818,1324.444037537194,1084.406997024491,0.0,0.0,-5.680486088345205e-135,True
1752495150.8895588,180.729006256199,1324.444037537194,1084.374037537194,-0.008670331946477365,0.0,-5.680486088345203e-136,True
1752495150.900725,180.729006256199,1324.4769970244909,1084.374037537194,0.0,0.0,-5.680486088345201e-137,True
1752495150.9116366,180.7344995040818,1324.4769970244909,1084.406997024491,0.008756995615897305,0.0,-5.680486088345201e-138,True
1752495150.9229362,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345199e-139,True
1752495150.9340703,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.680486088345194e-140,True
1752495150.945316,180.7344995040818,1324.4769970244909,1084.406997024491,0.0,0.0,-5.68048608834519e-141,True
1752495150.9563162,180.7344995040818,1324.5099565117878,1084.406997024491,0.0,0.0,-5.680486088345187e-142,True
1752495150.9672284,180.73999275196465,1324.5099565117878,1084.4399565117878,0.008640895519309385,0.0,-5.680486088345184e-143,True
1752495150.9781127,180.73999275196465,1324.5099565117878,1084.4399565117878,0.0,0.0,-5.680486088345184e-144,True
1752495150.9893208,180.73999275196465,1324.5099565117878,1084.4399565117878,0.0,0.0,-5.680486088345182e-145,True
1752495151.0002387,180.73999275196465,1324.4769970244909,1084.4399565117878,0.0,0.0,-5.680486088345179e-146,True
1752495151.0115638,180.7344995040818,1324.444037537194,1084.406997024491,-0.008760811217132965,0.0,-5.680486088345177e-147,True
1752495151.0228295,180.729006256199,1324.3781185626003,1084.374037537194,-0.008429514635313284,0.0,-5.6804860883451795e-148,True
1752495151.0336792,180.7180197604334,1324.2792401007096,1084.3081185626004,-0.01729963414389444,0.0,-5.680486088345178e-149,True
1752495151.044614,180.70154001678495,1324.180361638819,1084.2092401007096,-0.026764059612445875,0.0,-5.680486088345176e-150,True
1752495151.0563073,180.68506027313651,1324.0485236896316,1084.110361638819,-0.024777464869459944,0.0,-5.6804860883451785e-151,True
1752495151.0671804,180.66308728160527,1323.8837262531472,1083.9785236896316,-0.03450426836640123,0.0,-5.680486088345176e-152,True
1752495151.0780134,180.63562104219122,1323.5541313801787,1083.8137262531473,-0.04452970961797999,0.0,-5.680486088345176e-153,True
1752495151.0896275,180.5806885633631,1322.235751888304,1083.4841313801787,-0.08446512123260651,0.0,-5.680486088345178e-154,True
1752495151.1008532,180.36095864805068,1319.1375600823987,1082.1657518883042,-0.3333029388116616,0.0,-5.680486088345178e-155,True
1752495151.1120892,179.84459334706648,1315.3142595559623,1079.0675600823988,-0.8110590823835909,0.0,-5.680486088345175e-156,False
1752495151.1231782,179.20737659266038,1310.9306477454795,1075.2442595559623,-0.9964982482418919,0.060002871001077165,0.05400258390096945,False
1752495151.1344347,178.4767746242466,1305.6241702906843,1070.8606477454796,-1.1218309265850614,0.075649375343796,0.07348469619951334,False
1752495151.145252,177.59236171511407,1299.4277866788739,1065.5541702906844,-1.4304036344809976,0.10242819284580414,0.09953384318117506,False
1752495151.1566162,176.55963111314566,1293.7587548638132,1059.357786678874,-1.6033007271465076,0.12431716476237388,0.121838832604254,False
1752495151.1678748,175.61479247730222,1288.0238040741588,1053.6887548638133,-1.4865854075336837,0.13058589923685374,0.12971119257359376,False
1752495151.178922,174.65896734569313,1282.2558937972076,1047.9538040741588,-1.4695387753113176,0.14196323928431365,0.14073803461324166,False
1752495151.190013,173.69764896620129,1275.861753261616,1042.1858937972077,-1.5211782725205376,0.15682594085931528,0.15521715023470792,False
1752495151.2008874,172.631958876936,1268.8743419546809,1035.7917532616161,-1.7022675415391464,0.17946774838184407,0.17704268856713046,False
1752495151.2119012,171.46739032578014,1261.4584573128864,1028.804341954681,-1.8611033048086238,0.2022200715476768,0.19970233324962217,False
1752495151.222794,170.23140955214774,1253.317463950561,1021.3884573128864,-1.9648898763716325,0.22307866135998344,0.2207410285489473,False
1752495151.2340684,168.8745773250935,1244.5172808422979,1013.247463950561,-2.099917736406739,0.24696426173368707,0.2443419384152131,False
1752495151.2449439,167.40788014038299,1234.761272602426,1004.4472808422979,-2.3650537214319756,0.2786528204854582,0.27522173227843366,False
1752495151.2565656,165.78187876707102,1224.6756694895857,994.6912726024261,-2.4860166817079565,0.30501132362738725,0.3020323644924919,False
1752495151.2678914,164.10094491493098,1213.1068894483863,984.6056694895858,-2.535268227232122,0.3283172368159315,0.3256887495835875,False
1752495151.2787645,162.1728149080644,1200.7800411993592,973.0368894483863,-3.077861019262815,0.3791407259034115,0.37379552827142914,False
1752495151.2899954,160.1183401998932,1188.3543144884413,960.7100411993592,-3.209556720863125,0.41069062883075874,0.4070011187748258,False
1752495151.3009937,158.04738574807357,1175.005722133211,948.2843144884414,-3.3080147585579938,0.44045326022201414,0.4371080460772953,False
1752495151.312222,155.82262035553518,1161.5582513160905,934.9357221332111,-3.419544549287046,0.47231312905892253,0.4687926207607598,False
1752495151.3233638,153.58137521934842,1147.0560769054703,921.4882513160906,-3.5307962089162337,0.503894349729056,0.5003841768322264,False
1752495151.3344846,151.1643461509117,1132.586861982147,906.9860769054703,-3.775062899457194,0.5436045505934717,0.5392825132173471,False
1752495151.3455837,148.75281033035785,1117.4584573128864,892.516861982147,-3.8347177882935326,0.5733924614313426,0.5699814666099431,False
1752495151.356594,146.23140955214774,1102.2641336690317,877.3884573128864,-3.966085820825743,0.6072635608605421,0.6035353514354822,False
1752495151.3674448,143.69902227817195,1087.0368505378806,862.1941336690318,-4.058717635616081,0.6385196965937014,0.6350212620778796,False
1752495151.3785634,141.16114175631344,1071.9743648432136,846.9668505378806,-4.066008447921661,0.6647129514742877,0.6617437825346468,False
1752495151.389601,138.65072747386895,1056.9777981231402,831.9043648432137,-3.9112375606362724,0.6816332664477953,0.6796443180564805,False
1752495151.4008837,136.15129968719006,1041.3220416571298,816.9077981231403,-3.8791771372507524,0.7036543826587237,0.7012533761984994,False
1752495151.412083,133.54200694285498,1025.7651636530097,801.2520416571299,-4.044117292221986,0.7355286010275259,0.7321010785446233,False
1752495151.4232023,130.9491939421683,1010.2742046234837,785.6951636530098,-4.0973438813401595,0.760572571315729,0.7577254220386184,False
1752495151.4344292,128.36736743724728,995.0798809796291,770.2042046234837,-4.1287349098422395,0.7832994009528135,0.780742003061394,False
1752495151.4453237,125.83498016327151,980.4129091325246,755.0098809796291,-3.940774797133721,0.7935160767121363,0.7922386693470621,False
1752495151.456352,123.39048485542078,965.6140993362326,740.3429091325247,-3.8683898933383634,0.8077260628772577,0.8061773235242381,False
1752495151.4675589,120.92401655603878,950.8812085145343,725.5440993362326,-3.8156459860237977,0.8219451206494159,0.8203683409368981,False
1752495151.4785519,118.46853475242237,936.1483176928359,710.8112085145342,-3.907059970597835,0.8421353892897047,0.839958684454424,False
1752495151.4899566,116.01305294880599,921.9098191805905,696.078317692836,-3.7945601331467476,0.8509422309083826,0.8498438762629867,False
1752495151.5009942,113.63996986343174,907.3417257953765,681.8398191805904,-3.6902848248996643,0.858522470974141,0.8576546115030256,False
1752495151.511941,111.21195429922943,892.872510872053,667.2717257953766,-3.9076080132109032,0.8812821101148707,0.8789193602536862,False
1752495151.5231996,108.80041847867551,879.02952620737,652.8025108720531,-3.7584642985285246,0.8844186762486853,0.8838687446491854,False
1752495151.5340247,106.49325436789502,864.8899061570154,638.9595262073701,-3.6766571213626102,0.8893090732033592,0.8887650403479418,False
1752495151.5450356,104.13665102616922,851.376516365301,624.8199061570153,-3.734953520213073,0.900216208994206,0.8990710921295796,False
1752495151.5561657,101.88441939421682,837.9290455481804,611.3065163653009,-3.623509334460186,0.9011546821141774,0.9009463231157175,False
1752495151.5674841,99.64317425803006,824.415655756466,597.8590455481803,-3.4695702553696206,0.8988324325202929,0.8990438215798353,False
1752495151.5785904,97.39094262607766,811.1659418631266,584.3456557564659,-3.447357049037614,0.9020048810289449,0.901708775084034,False
1752495151.5898736,95.18265697718778,797.5207141222248,571.0959418631267,-3.4153692694553244,0.9035105606304702,0.9033303820758266,False
1752495151.600754,92.90845235370413,784.3039597161821,557.4507141222248,-3.657172756249238,0.9176609055644853,0.9162278532156194,False
1752495151.6116178,90.70565995269703,771.746395056077,544.2339597161822,-3.5454493704363585,0.9129666677169699,0.9132927862668349,False
1752495151.6226194,88.61273250934615,759.584344243534,531.6763950560769,-3.32584123890551,0.9018264095870421,0.9029730472550214,False
1752495151.6335585,86.585724040589,747.2245365072099,519.514344243534,-3.1974910768751377,0.8943186123187159,0.8951840558123465,False
1752495151.6447413,84.52575608453499,735.1284046692607,507.1545365072099,-3.220887852764943,0.8934387716689451,0.8936133000832853,False
1752495151.655892,82.50973411154345,722.900434882124,495.0584046692607,-3.2429838360989938,0.8916210535798814,0.8918202782302218,False
1752495151.6669586,80.47173914702067,710.6724650949874,482.83043488212405,-3.141442134212754,0.8826717531761918,0.8835866056815949,False
1752495151.6783638,78.4337441824979,698.4115358205539,470.6024650949874,-3.200270890984104,0.8808230400889039,0.8810993966481729,False
1752495151.689628,76.39025597009233,685.7880521858549,458.34153582055393,-3.1702027760097637,0.8736010123318785,0.8743508507635079,False
1752495151.7008243,74.28634203097582,672.0439459830625,445.7180521858549,-3.261664302075678,0.8713361880106206,0.8716376542859093,False
1752495151.7118623,71.99565766384374,657.8054474708171,431.9739459830625,-3.59444843087126,0.8794450202806737,0.8786642836811973,False
1752495151.723206,69.62257457846951,642.8088807507439,417.73544747081706,-3.6324131339707426,0.8713268731058804,0.8720606141634121,False
1752495151.734154,67.12314679179066,626.5598535133898,402.73888075074393,-3.9438955884013214,0.8750725471113148,0.8747713538165245,False
1752495151.7453392,64.41497558556497,610.6733806363012,386.48985351338985,-4.255115534511015,0.8763621277798846,0.8762030503835486,False
1752495151.75652,61.7672301060502,594.2265964751659,370.6033806363012,-4.15081929749796,0.8557610211467873,0.8578052240704634,False
1752495151.7674408,59.02609941252766,577.7468528267337,354.15659647516594,-4.35598636396605,0.8486327089247252,0.849549960439299,False
1752495151.7787209,56.27947547112229,561.3659876401923,337.67685282673375,-4.274250076276815,0.8256764746535257,0.828063823232103,False
1752495151.7900946,53.54933127336539,544.655527580682,321.2959876401923,-4.173807698836902,0.8005046566601138,0.8032605733173127,False
1752495151.8009756,50.76425459678034,527.7802700846876,304.585527580682,-4.44938911020627,0.7923446405611416,0.7934362338367588,False
1752495151.8121705,47.951711680781266,511.7949187457084,287.7102700846876,-4.447456642032475,0.7687265268915454,0.7711974975860667,False
1752495151.8230872,45.287486457618066,495.6777294575418,271.7249187457084,-4.2198504457785475,0.7338501944698844,0.7375849247815026,False
1752495151.8339355,42.60128824292363,480.48340581368734,255.60772945754178,-4.29029907679228,0.7125386254132738,0.7150432553500967,False
1752495151.8448243,40.068900968947894,466.21194781414516,240.41340581368735,-4.067444720072881,0.6769806548760438,0.680786914923449,False
1752495151.8561525,37.690324635690864,452.7644769970245,226.14194781414517,-3.707253622207154,0.6351953898399069,0.6397545423482611,False
1752495151.8672576,35.44907949950408,439.6466010528725,212.69447699702448,-3.4511787596954244,0.59927863237766,0.6033262233747201,False
1752495151.8782732,33.26276684214542,427.8800640878919,199.5766010528725,-3.471676065142987,0.5771276395691296,0.5797474979496886,False
1752495151.8894873,31.30167734798199,417.46486610208285,187.81006408789193,-3.096376681400005,0.5370734248837336,0.541340832190329,False
1752495151.9010057,29.56581101701381,408.3350881208514,177.39486610208286,-2.667361012462256,0.4964039802579231,0.5008976654511637,False
1752495151.9118714,28.04418135347524,400.5566491187915,168.26508812085143,-2.375256073062266,0.4646773384660547,0.4682993711645656,False
1752495151.9229414,26.747774853131915,394.7887388418402,160.4866491187915,-2.056529763139534,0.4339609001975638,0.437394747294264,False
1752495151.9339852,25.786456473640033,390.80064087891964,154.7187388418402,-1.5213426993395243,0.3961318275973708,0.40025811956706014,False
1752495151.9450185,25.12177347981994,389.15266651407643,150.73064087891964,-1.050355736143099,0.36487568560330597,0.3684139289996814,False
1752495151.9564016,24.847111085679405,390.14145113298235,149.08266651407644,-0.42266296238913387,0.33029408763012097,0.334106071767077,False
1752495151.9678102,25.011908522163726,391.196154726482,150.07145113298236,0.25369910561675835,0.298395017053338,0.3019661225247119,False
1752495151.978761,25.187692454413668,392.5145342183566,151.126154726482,0.27605783373322973,0.2993212120142228,0.2995857030652717,False
1752495151.9901817,25.407422369726095,393.6681162737468,152.44453421835658,0.3418019512760474,0.2985850234059345,0.2986850913718682,False
1752495152.0011468,25.59968604562447,396.10711833371477,153.59811627374683,0.30079609003162305,0.3028636493739668,0.30244579357375695,False
1752495152.0120986,26.00618638895246,399.40306706340124,156.03711833371477,0.6434497303618398,0.2904304839755128,0.2916320149353372,False
1752495152.0232344,26.55551117723354,403.88555733577476,159.33306706340124,0.8773043516728387,0.2850626083889817,0.28571954904361724,False
1752495152.0340645,27.302592889295795,409.6205081254291,163.81555733577477,1.1941499500408992,0.2777734992329784,0.27856810421404227,False
1752495152.045229,28.258418020904855,416.212405584802,169.55050812542913,1.4978190998110075,0.2734492089042386,0.273961098435219,False
1752495152.0563877,29.357067597467005,424.18860151064314,176.14240558480202,1.738564615980439,0.2737737990468741,0.2737925289857086,False
1752495152.067373,30.686433585107192,433.25246051728084,184.11860151064315,2.0642172695074166,0.27227128310545434,0.2724234076934798,False
1752495152.0782363,32.19707675288014,443.43694209201186,193.18246051728084,2.427415080250583,0.2706612010480473,0.27083742171259056,False
1752495152.0892222,33.89449034866865,454.54428931105514,203.36694209201187,2.722154110105108,0.2741945324421161,0.27385882136916356,False
1752495152.1003964,35.74571488517586,466.739299610895,214.47428931105514,2.8805383782447813,0.28579011348647176,0.28459698427474095,False
1752495152.111316,37.778216601815835,480.4504463263905,226.669299610895,3.242630454401703,0.2885937822976161,0.2881941024953286,False
1752495152.1225183,40.06340772106508,494.9855802243076,240.38044632639048,3.575482039911286,0.2947803323189552,0.29412170933659254,False
1752495152.1336231,42.485930037384605,510.90501258869307,254.91558022430763,3.811126280693637,0.306375957877251,0.3051505330231852,False
1752495152.14457,45.13916876478218,527.8791485465781,270.8350125886931,4.210739651649576,0.310978967880342,0.3103961243946263,False
1752495152.1558423,47.96819142442968,545.8091096360723,287.8091485465781,4.473709232119581,0.3228099449422568,0.32156856288749375,False
1752495152.166997,50.95651827267872,565.0574502174411,305.7391096360723,4.5720466831336,0.3428312549283442,0.34070498572425917,False
1752495152.1781394,54.16457503624019,585.6900892652781,324.9874502174411,5.032333714936564,0.34485730710246904,0.34444207496464807,False
1752495152.1893408,57.60334821087968,607.2785534447241,345.62008926527807,5.412224314012427,0.3506260924318237,0.3500076906851061,False
1752495152.200517,61.20142557412069,629.8228427557794,367.20855344472415,5.596174541992443,0.3649427316067226,0.36344922751456094,False
1752495152.2115808,64.95880712596325,653.6195925841154,389.75284275577945,5.857509200616998,0.3737167702574498,0.3726900159831609,False
1752495152.2226508,68.92493209735257,678.3721675440604,413.5495925841154,6.2595747769283685,0.37355701582371215,0.373470315839657,False
1752495152.2337759,73.0503612573434,703.6520943007554,438.3021675440604,6.536081089771246,0.3769859752556546,0.37663440931405484,False
1752495152.2448077,77.26368238345923,729.7560082398719,463.5820943007554,6.632412409334741,0.38602624771375355,0.38508706387378366,False
1752495152.2562504,81.61433470664532,757.2442206454566,489.6860082398719,6.7216866442026255,0.39179965432234015,0.3911283952774845,False
1752495152.2671766,86.19570344090944,786.6111238269626,517.1742206454567,7.230277382645491,0.3726149025541573,0.37446625182649,False
1752495152.2782197,91.09018730449377,815.9450675211718,546.5411238269626,7.712959619140616,0.34996883746749663,0.35241857890339595,False
1752495152.289308,95.9791779201953,846.3996337834744,575.8750675211718,7.872760584071324,0.3381093559964466,0.3395402782871415,False
1752495152.300173,101.05493896391242,877.1508354314489,606.3296337834745,8.01432426730105,0.32138104187556693,0.3231969655167244,False
1752495152.3114455,106.1801392385748,909.0885786221103,637.0808354314488,7.880761341916514,0.3125691228028851,0.313631907074269,False
1752495152.322295,111.50309643701837,943.2346074616618,669.0185786221102,8.591611893334859,0.2549595570986111,0.26082679209617693,False
1752495152.3331394,117.19410124361029,976.6555275806821,703.1646074616617,9.139518581941061,0.19744678809285798,0.20378478849318987,False
1752495152.3442132,122.76425459678035,1011.0322728313115,736.5855275806821,8.821578340128108,0.1776164938877392,0.18023332334828426,False
1752495152.3552344,128.49371213855193,1046.7603570611125,770.9622728313116,9.072498063819022,0.12222930910706331,0.1280297105311854,False
1752495152.3661904,134.44839284351875,1082.818036163882,806.6903570611125,9.407158602293622,0.05488036812572711,0.062195302366272937,False
1752495152.3773952,140.45800602731367,1119.8315403982606,842.748036163882,9.442183535152882,-0.0036986491103904173,0.002890746037275918,False
