Timestamp,Output Angle [deg],Angular Velocity [dps],Gravity Torque [Nm],Friction Torque [Nm],Damping Torque [Nm],Target Torque [Nm],Applied Torque [Nm],Is Holding
1752828755.4561372,167.01236629282062,6.995868364739761,0.16535300560119548,0.0036784670457004555,-0.012210093700082041,0.1568213789468139,0.1695320147235516,False
1752828755.4671204,169.46784809643705,6.96091416944803,0.13448572413887339,0.0036784526270948973,-0.012149087120559461,0.12601508964540883,0.13907016716885168,False
1752828755.4786975,172.1155935759518,6.878112761110006,0.10092648023752092,0.003678418471513958,-0.012004571400480779,0.0926003273085541,0.10654127926664336,False
1752828755.4902074,175.010535210193,6.744552972494818,0.0,0.0,0.0,0.0,0.0,True
1752828755.5015597,178.0702742809186,6.559019843094627,0.0,0.0,0.0,0.0,0.0,True
1752828755.5125587,181.36072976272223,6.319244749916579,0.0,0.0,0.0,0.0,0.0,True
1752828755.5236304,184.75006370641643,6.025377537709226,0.0,0.0,0.0,0.0,0.0,True
1752828755.5348473,188.00755970092317,5.6816790041663605,0.0,0.0,0.0,0.0,0.0,False
1752828755.5461369,191.14969748989094,5.292054964801331,-0.1422742232781003,0.0036777642226729808,-0.009236378333229585,-0.14783283738865688,-0.10348298617205981,False
1752828755.5576556,194.28634203097582,4.858025235532365,-0.18155956711060026,0.003677585185409657,-0.008478853550501278,-0.18636083547569188,-0.16149748068460226,False
1752828755.5685947,197.31861486228732,4.383125682593817,-0.21902177643647686,0.0036773892893440705,-0.007649997468998602,-0.22299438461613139,-0.20454531343667265,False
1752828755.579714,200.2849687190051,3.8701124880147657,-0.25507686499036386,0.0036771776714013063,-0.0067546205338407245,-0.2581543078528033,-0.2420716095279641,False
1752828755.5910592,203.0041264209964,3.324914109924374,-0.2875292031609701,0.003676952777070344,-0.0058030698564197,-0.2896553202403194,-0.2753802070266128,False
1752828755.6029224,205.40467574578471,2.753815212056345,-0.31564326183011215,0.0036767171987749734,-0.004806314244188907,-0.3167728588755261,-0.3043550633208521,False
1752828755.6141982,207.47013694972154,2.1642971403564295,-0.33939134585986963,0.0036764740225703973,-0.003777411109071754,-0.339492282946371,-0.3289511170587153,False
1752828755.6251776,209.36530746929122,1.5602569341878987,-0.36079424843719965,0.0036762248559853525,-0.0027231620678651314,-0.3598411856490794,-0.3505741650719702,False
1752828755.636149,210.75509918364233,0.9515126972761754,-0.37624016047398445,0.0036759737489876266,-0.001660702944200134,-0.3742248896691969,-0.3671296722900289,False
1752828755.647062,211.74388380254825,0.3455246303576982,-0.38709510572819084,0.0036757237789100225,-0.0006030542446478186,-0.3840224361939286,-0.3789546070227587,False
1752828755.658267,212.37011406118867,-0.2512999787598152,-0.3939104804361831,-0.0036756849112412385,0.0004386012039550592,-0.3971475641434693,-0.3916896770072561,False
1752828755.6694355,212.5953372243839,-0.8319710159289555,-0.3963501611490407,-0.0036759244380440708,0.0014520633509122463,-0.39857402223617255,-0.3965087186674976,False
1752828755.680894,212.41406004425116,-1.3896569709115871,-0.394386994829551,-0.003676154483500501,0.002425408961569826,-0.39563774035148164,-0.39589903384628644,False
1752828755.6924639,212.1448908979934,-1.9235005093791773,-0.39146471308047337,-0.003676374693960119,0.0033571417052454715,-0.391783946069188,-0.3930184724023175,False
1752828755.704035,211.7109243152514,-2.4315073835946865,-0.38673511370868974,-0.003676584246795733,0.004243780963028004,-0.38616791699245745,-0.38822308361541547,False
1752828755.714904,211.15610627908748,-2.911707965197233,-0.380656133701522,-0.003676782329535644,0.0050818890849236185,-0.37925102694613405,-0.38194264394691846,False
1752828755.7260716,210.4255043106737,-3.361950225890994,-0.37259678473831503,-0.0036769680544681805,0.005867710072996496,-0.3704060427197867,-0.37386702308792624,False
1752828755.7371283,209.59053063248646,-3.7812745223866298,-0.3633119940016671,-0.0036771410257404845,0.0065995690337422724,-0.3603895659936653,-0.3644328031219436,False
1752828755.7479951,208.58526626993208,-4.167553415208468,-0.3520314087578984,-0.0036773003657837736,0.00727375288481221,-0.34843495623887,-0.3532343103037921,False
1752828755.7589767,207.43168421454186,-4.519176015064917,-0.33895316108135193,-0.0036774454101062143,0.007887450094003967,-0.33474315639745417,-0.34029050256935556,False
1752828755.770423,206.1627439536126,-4.83532985224901,-0.32440860106539615,-0.0036775758235640527,0.008439242634171616,-0.3196469342547886,-0.3258400047491587,False
1752828755.7811923,204.75647249561305,-5.114573751530577,-0.3081043802463942,-0.0036776910116725066,0.008926615180028696,-0.302855456078038,-0.3097508206793742,False
1752828755.7924407,203.1304711223011,-5.354228850784601,-0.28902190745134515,-0.0036777898694009487,0.009344892235146346,-0.28335480508559974,-0.29127360976373207,False
1752828755.803626,201.4660170138094,-5.554930476270556,-0.26924721048096506,-0.003677872658821462,0.009695182653029795,-0.2632299004867567,-0.2716430132698493,False
1752828755.8146865,199.58732623788816,-5.7140643195671865,-0.24665516931288997,-0.0036779383015318216,0.009972923604717686,-0.2403601840097041,-0.24974503278774768,False
1752828755.8256354,197.53285152971694,-5.8298665180920795,-0.22164658589244388,-0.0036779860699387135,0.010175036569248437,-0.21514953539313417,-0.22552818461151822,False
1752828755.836861,195.4014713511864,-5.9024369007910025,-0.1954011289980444,-0.0036780160052215767,0.010301695781001291,-0.1887774492222647,-0.19980266983904074,False
1752828755.8480816,193.14923971923403,-5.931063884317079,-0.16737448282899245,-0.003678027813852281,0.01035165929274571,-0.16070085135009904,-0.17243139689678155,False
1752828755.8592987,190.74319714656292,-5.914425732861352,-0.1371492344010532,-0.0036780209506148053,0.010322620240310918,-0.1305046351113571,-0.14308266364698444,False
1752828755.8705056,188.1723571374075,-5.851093548858297,-0.10458788571235599,-0.0036779948260889043,0.0102120847269777,-0.0980537958114672,-0.11156245616212238,False
1752828755.881377,185.3488277256428,-5.738182309311643,-0.06858596382343614,-0.003677948250202591,0.010015017437717986,-0.062248894635920746,-0.07704296309378124,False
1752828755.892486,182.4099401083391,-5.575327611635008,0.0,0.0,0.0,0.0,0.0,True
1752828755.9037242,179.42710650797287,-5.363398560771714,0.0,0.0,0.0,0.0,0.0,True
1752828755.9145849,176.2739822232395,-5.101128320132745,0.0,0.0,0.0,0.0,0.0,True
1752828755.9255037,172.95606050202184,-4.787372506958493,0.0,0.0,0.0,0.0,0.0,False
1752828755.9367545,169.73152399481197,-4.425582784946813,0.13115542552997886,-0.0036774068028987907,0.007724099091690202,0.13520211781877026,0.09464148247313918,False
1752828755.9479687,166.6278389410239,-4.0194022656982415,0.17016074507539702,-0.0036772392534346007,0.007015180349855425,0.17349868617181785,0.14984152506221424,False
1752828755.9592302,163.5516201266499,-3.5709731134412688,0.20832863473618904,-0.0036770542764092947,0.006232523832974311,0.21088410429275406,0.1925713305235921,False
1752828755.970279,160.49737430380716,-3.0823274766587794,0.2456301796997253,-0.003676852710084122,0.005379676309238437,0.24733300329887964,0.23090450146629338,False
1752828755.9810493,157.67933813992525,-2.559148130864995,0.27943033185120003,-0.0036766368986039816,0.004466556092985289,0.28022025104558135,0.26542552617179493,False
1752828755.9922764,155.25132257572287,-2.009764278615631,0.30801347832637116,-0.0036764102777649293,0.003507700385081143,0.30784476843368735,0.29511899575511963,False
1752828756.003414,153.09796940566108,-1.439700242466516,0.3329020911352956,-0.0036761751263500175,0.002512750947280139,0.3317386669562257,0.3207527655958939,False
1752828756.014539,151.2906908522164,-0.856224273313898,0.3534292886732066,-0.003675934442512742,0.0014943932704823341,0.3512477475011762,0.34209925292959154,False
1752828756.0258152,149.763567940795,-0.2646686282597404,0.3705011876308813,-0.003675690425809157,0.000461933898986938,0.36728743110405904,0.3597309776517188,False
1752828756.0369582,148.64843862058444,0.32706117468145096,0.38280178007796695,0.0036757161627345566,-0.0005708294353631635,0.3859066668053383,0.37805396005925246,False
1752828756.0479019,147.89586366063938,0.912269867834818,0.3910214994277732,0.0036759575613204815,-0.0015922112860451089,0.3931052457030486,0.38858986000990975,False
1752828756.0588634,147.4893633173114,1.4848943070451779,0.39543337752296837,0.0036761937689016562,-0.002591629470205799,0.3965179418216642,0.3941395172781379,False
1752828756.0705547,147.41795109483485,2.0393918662963673,0.3962063879755815,0.0036764224991448474,-0.003559410280526358,0.3963234001942,0.39566823531938133,False
1752828756.0816174,147.5607755397879,2.57265365678383,0.39465975278084153,0.0036766424696334237,-0.004490127682434998,0.39384626756804,0.39439285789344236,False
1752828756.0924988,147.7530392156863,3.0839446258913656,0.39257387300949576,0.0036768533771581804,-0.00538249876709891,0.39086822761955503,0.3919256167017212,False
1752828756.10355,148.18151255054553,3.5698513580546556,0.38790947269833925,0.003677053813685198,-0.0062305660004844735,0.38535596051154,0.38732685736859435,False
1752828756.1147385,148.68689135576412,4.029680127958302,0.3823800089039649,0.003677243493052783,-0.007033118603505877,0.3790241337935118,0.38151495086603654,False
1752828756.1258595,149.3955203326467,4.460725636271673,0.3745767343111909,0.003677421299324962,-0.007785434938105969,0.3704687206724099,0.3737825897304979,False
1752828756.1371133,150.2689467460136,4.860929256838039,0.36488003977055466,0.0036775863833184456,-0.008483922023834488,0.36007370413003864,0.36418636981017644,False
1752828756.1485097,151.2906908522164,5.228546156824803,0.3534292886732066,0.0036777380252896903,-0.00912553455290886,0.34798149214558743,0.35284295544496413,False
1752828756.15991,152.51019188220036,5.561051859290403,0.3396154478434663,0.0036778751838919574,-0.009705866481876995,0.3335874565454813,0.33936410621532614,False
1752828756.1712074,153.86702410925457,5.857094097543665,0.3240654621514349,0.0036779973013152368,-0.010222557660126287,0.3175209017926238,0.32407386311943454,False
1752828756.182454,155.39414702067597,6.114721177619007,0.3063469291561304,0.003678103572485768,-0.010672201739087667,0.2993528309895285,0.3067691406285003,False
1752828756.1938553,157.08057412069888,6.33233867179833,0.2865277221036865,0.003678193339702117,-0.011052015917424546,0.27915389952596403,0.2874384718567249,False
1752828756.2052934,158.87686617837798,6.5092504162862515,0.2651447800743235,0.0036782663157967186,-0.011360785160100662,0.2574622612300196,0.26645512441803115,False
1752828756.2166386,160.88190165560388,6.643004001994225,0.24097016852683162,0.0036783214891508227,-0.01159422920579592,0.23305426081018651,0.24307451989253992,False
1752828756.2286372,163.05722781719692,6.731946540074245,0.2144096079291591,0.0036783581779477803,-0.011749463219253596,0.2063385028878533,0.2173593079892593,False
1752828756.239574,165.37537842374306,6.774953334222843,0.1857659757973774,0.0036783759182503675,-0.011824524235115645,0.1776198274805121,0.18954167163313626,False
1752828756.250628,167.90776569771876,6.769751081728367,0.15412935038239678,0.0036783737723212135,-0.011815444591660774,0.14599227956305721,0.15905709718408093,False
1752828756.2619462,170.55001792935073,6.715992992914319,0.1208002452520472,0.003678351597109577,-0.011721619026722307,0.11275697782243448,0.1266470136309284,False
1752828756.2730248,173.241709391928,6.614393914451863,0.08658386318256564,0.0036783096874897117,-0.011544295183106117,0.07871787768694924,0.09309661847014299,False
1752828756.284417,176.18609025711453,6.462068130717083,0.0,0.0,0.0,0.0,0.0,True
1752828756.2958958,179.306255054551,6.257494529871061,0.0,0.0,0.0,0.0,0.0,True
1752828756.3070145,182.60220378423745,5.999344204621721,0.0,0.0,0.0,0.0,0.0,True
1752828756.3181045,186.12337567711913,5.685536334305233,0.0,0.0,0.0,0.0,0.0,False
1752828756.3290653,189.50721637293051,5.320545908081086,-0.1215251714928734,0.0036777759751870837,-0.009286104409952653,-0.12713349992763898,-0.08899344994934728,False
1752828756.3401303,192.75372587167166,4.908633540450647,-0.16242480261658285,0.003677606061335436,-0.008567181705469006,-0.1673143782607164,-0.14381809976730567,False
1752828756.3514721,195.91234340428778,4.452825307505744,-0.20171793114919978,0.0036774180404393463,-0.007771646263210422,-0.20581215937197087,-0.1872139414905713,False
1752828756.3626158,199.0050419623102,3.9560992806004647,-0.23959798645517472,0.0036772131409532477,-0.0069046957982257144,-0.24282546911244718,-0.22614201082588442,False
1752828756.3736236,202.0153418020905,3.421255226590766,-0.2757994539238445,0.003676992517780969,-0.005971216825507352,-0.27809367823157083,-0.2625081780098649,False
1752828756.384919,204.65759403372246,2.856284962636133,-0.30695089085958743,0.0036767594675470873,-0.004985157697320374,-0.30825928908936073,-0.294533955765512,False
1752828756.3963246,206.97574464026857,2.2680884933594565,-0.3337459590112597,0.003676516836503511,-0.003958561193572006,-0.3340280033683282,-0.32217978908748335,False
1752828756.4080157,209.05219233997101,1.6618182853596897,-0.35728471362485653,0.003676266750042711,-0.0029004200649373267,-0.35650886693975115,-0.3462101435840708,False
1752828756.4190984,210.75509918364233,1.0448150590407383,-0.37624016047398445,0.003676012236211854,-0.0018235462854679831,-0.3743876945232406,-0.36593442924148967,False
1752828756.4300063,212.12291790646216,0.42394158485002037,-0.39122577716886314,0.0036757561259037506,-0.0007399176491755767,-0.38828993869213496,-0.38158328585694135,False
1752828756.4409842,213.12268902113377,-0.19383444156342883,-0.40203856036150876,-0.0036756612067071447,0.00033830492090463786,-0.40537591664731126,-0.39823812741020026,False
1752828756.4522307,213.71595979247732,-0.8016044793621082,-0.40839727553144106,-0.003675911911847737,0.0013990637463603725,-0.4106741236969284,-0.40694332481090995,False
1752828756.4630272,213.97414244296942,-1.3932280889896462,-0.4111508602099824,-0.0036761559565867082,0.0024316417384137885,-0.4123953744281553,-0.4107597595429817,False
1752828756.4743743,213.82582475013353,-1.961961956388107,-0.40957003052598917,-0.0036763905593070103,0.0034242695937841865,-0.409822151491512,-0.4101034339069529,False
1752828756.485615,213.5896150911727,-2.507166007497463,-0.40704675119483136,-0.003676615455978093,0.004375830172491157,-0.4063475364783183,-0.4074743057069087,False
1752828756.4968166,213.36439192797744,-3.0295553378448887,-0.40463439004550456,-0.0036768309415768606,0.005287571551676248,-0.40302364943540514,-0.4043588463168562,False
1752828756.508362,212.9139456015869,-3.5257030183578104,-0.3997909480778316,-0.0036770356024950724,0.006153512611784587,-0.39731447106854206,-0.3994277836430363,False
1752828756.5200436,212.2877153429465,-3.993530384994777,-0.39301639157231527,-0.0036772285812838104,0.006970025399659562,-0.38972359475393953,-0.39263485142066856,False
1752828756.5313268,211.4582349126421,-4.430061756348273,-0.38397093204095145,-0.003677408650474494,0.007731916371496017,-0.37991642431992995,-0.3837319524501515,False
1752828756.5421538,210.41451781490807,-4.832153525563759,-0.3724751258649122,-0.003677574513329295,0.008433698898293956,-0.3677190014799475,-0.3725228867710087,False
1752828756.553718,209.23896276798658,-5.198700909672184,-0.3593794111877089,-0.00367772571412524,0.009073444770020395,-0.3539836921318137,-0.3595454505235722,False
1752828756.5648086,207.99748874647136,-5.529651101197799,-0.3453852289946953,-0.0036778622310792443,0.009651061820243174,-0.3394120294055314,-0.3454520557409436,False
1752828756.5762675,206.5307915617609,-5.822004948134181,-0.3286438528098584,-0.0036779828270411055,0.010161315541234315,-0.3221605200956652,-0.32914798078924873,False
1752828756.5870638,204.932256427863,-6.074646328594758,-0.31015276015563237,-0.0036780870416105453,0.01060225793281639,-0.30322858926442653,-0.3110044067218732,False
1752828756.5977843,203.19639009689482,-6.286384415718201,-0.2898001522403434,-0.003678174383571484,0.010971810610034258,-0.2825065160138806,-0.2910558832262784,False
1752828756.6087878,201.35615205615318,-6.456737479223847,-0.26793377257600476,-0.0036782446542101797,0.01126913279493751,-0.2603428844352774,-0.2695567840725777,False
1752828756.6198215,199.42252880140381,-6.585431833220127,-0.2446604064973768,-0.0036782977406312036,0.011493746815533732,-0.23684495742247427,-0.2466585054175053,False
1752828756.6311364,197.30762836652173,-6.670598543182318,-0.21888708796666106,-0.003678332871899063,0.01164239076572686,-0.21092303007283325,-0.22164367267623486,False
1752828756.642155,195.0499034866865,-6.711130974001837,-0.19104502823648187,-0.003678349591526776,0.011713133202890602,-0.18301024462511803,-0.19460027304045308,False
1752828756.653507,192.59442168307012,-6.704980818952353,-0.1604289816244242,-0.003678347054587818,0.011702399157378439,-0.15240492952163356,-0.16506353257727943,False
1752828756.6646476,190.04006141756312,-6.6519083242906705,-0.12826823903896964,-0.00367832516218377,0.01160977017996909,-0.12033679402118433,-0.13375481558801286,False
1752828756.675565,187.34287670710307,-6.5510138796965744,-0.09403388764645525,-0.003678283543225375,0.011433676154455293,-0.08627849503522533,-0.1005213912010616,False
1752828756.6865091,184.43145532921343,-6.400124069743165,0.0,0.0,0.0,0.0,0.0,True
1752828756.6976154,181.4980609597925,-6.200499897381988,0.0,0.0,0.0,0.0,0.0,True
1752828756.7092178,178.40536240177005,-5.9509995262352495,0.0,0.0,0.0,0.0,0.0,True
1752828756.72054,175.12589341573207,-5.649750338035936,0.0,0.0,0.0,0.0,0.0,True
1752828756.7318313,171.87938391699095,-5.299257969260093,0.0,0.0,0.0,0.0,0.0,False
1752828756.7427118,168.60540817883577,-4.90092464120431,0.1453583098299159,-0.003677602881414497,0.008553727138113696,0.1502344340866151,0.10516410386063056,False
1752828756.7541769,165.52918936446176,-4.459855691632078,0.18385417503863874,-0.0036774209404727984,0.0077839165982788675,0.18796067069644481,0.16312170064570053,False
1752828756.7660635,162.6342477302205,-3.9805563294206534,0.21959956398679156,-0.003677223229485886,0.006947381400949044,0.22286972215825473,0.20494531570448848,False
1752828756.7770805,159.77775883115893,-3.465201237175511,0.25432116871905514,-0.0036770106455103345,0.0060479170832893605,0.2566920751568341,0.24116804732113042,False
1752828756.788269,157.0311348897536,-2.917118926031537,0.28711235719648265,-0.003676784561556988,0.005091332993149125,0.28852690562807476,0.27431924813599146,False
1752828756.7999418,154.64706530861372,-2.344176037120344,0.315042962133203,-0.003676548222615312,0.004091359009410283,0.31545777291999794,0.303116215484796,False
1752828756.8114355,152.65301632715344,-1.753923811838206,0.33798742523682906,-0.0036763047435723834,0.003061174534570619,0.3373722950278273,0.3270954711649179,False
1752828756.822797,151.02152170595866,-1.1535641008728403,0.35645693794428784,-0.00367605709519161,0.0020133491693039057,0.35479423001840016,0.34648460236235545,False
1752828756.83389,149.69215571831845,-0.5494399287304719,0.37129316597398154,-0.0036758078939706017,0.0009589535798269723,0.3685763116598379,0.36194879887059317,False
1752828756.8450325,148.7802765697719,0.050753874793996186,0.38135499082630553,0.0036756021859733526,-8.858222233001922e-05,0.38494201078994883,0.37804404721414214,False
1752828756.8561227,148.3188437476158,0.6390237381910606,0.38640986925798665,0.0036758448472920045,-0.0011153068229836241,0.38897040728229504,0.3856924992618492,False
1752828756.8672843,148.14855306324867,1.2104355354766076,0.3882690462395568,0.0036760805546583843,-0.0021126085477207435,0.3898325182464945,0.3885905125511009,False
1752828756.8787844,148.19799229419394,1.761523955810091,0.38772963778348624,0.0036763078786317717,-0.003074439288164119,0.38833150637395386,0.38840920822709796,False
1752828756.8899212,148.29687075608456,2.2920273519720844,0.386649955212393,0.003676526711282689,-0.004000342383767982,0.3863261395399077,0.3869510601460648,False
1752828756.9008956,148.55505340657666,2.7994793563853384,0.3838253633013293,0.003676736035234509,-0.004886013211053589,0.38261608612551024,0.3839165783316766,False
1752828756.9122396,149.0549389639124,3.2802633867695032,0.37833437038760176,0.0036769343586470424,-0.005725139643174803,0.376286165103074,0.3785752890716548,False
1752828756.9237964,149.7141287098497,3.7325481420715847,0.37104954170596366,0.0036771209261086046,-0.006514525456834623,0.36821213717523765,0.3713210827441628,False
1752828756.9347205,150.52712939650567,4.154251653773791,0.36199738302675544,0.003677294878807182,-0.007250536931477217,0.3584241409740854,0.3622932235051086,False
1752828756.9458647,151.52140726329444,4.543058950632418,0.35082794984846527,0.0036774552618171357,-0.007929133680073423,0.34657627143020897,0.3512913570526789,False
1752828756.9571998,152.67498931868468,4.89711993908643,0.3377367735589306,0.0036776013119748734,-0.008547086680212234,0.3328672881906932,0.3383945088492889,False
1752828756.9683423,153.9768890669108,5.214948736067114,0.322798283259643,0.0036777324163536278,-0.00910180257670879,0.3173742130992878,0.32368030182428814,False
1752828756.979761,155.4271065079728,5.495000421868401,0.3059620701766197,0.0036778479376740206,-0.009590584976008102,0.3000493331382856,0.30713862374408635,False
1752828756.9914858,157.0695876249333,5.735090209297742,0.28665765946499544,0.0036779469747113356,-0.010009620705113631,0.28032598573459316,0.2883697771374411,False
1752828757.0022836,158.8384134431983,5.934161349325742,0.2656053237778596,0.003678029091556597,-0.01035706538903236,0.2589262874803839,0.26775933437750105,False
1752828757.013453,160.81598268101015,6.089807038406272,0.24176980423381553,0.0036780932954033427,-0.010628718363131423,0.23481917916608744,0.24470122572951153,False
1752828757.0245407,162.86496414129854,6.202183423950442,0.21677014446101342,0.0036781396506623794,-0.010824852156055054,0.20962343195562075,0.220146770087788,False
1752828757.0363264,165.07874303807125,6.269790327488091,0.18944922751873855,0.003678167538510089,-0.010942848462436074,0.18218454659481256,0.1935732136427052,False
1752828757.0492592,167.4133733882658,6.2917492058265445,0.16033129017390974,0.0036781765965474035,-0.010981173935141161,0.15302829283531597,0.16519176907753275,False
1752828757.0618703,170.0116796368353,6.2647342707661595,0.12761394136422288,0.0036781654528866914,-0.010934023978739542,0.12035808283837002,0.13380818871011885,False
1752828757.073087,173.18677691309986,6.1799069540134,0.08728432399209098,0.003678130461618531,-0.010785972381442764,0.08017648207226674,0.09626599406362238,False
1752828757.0847585,176.3838471808957,6.038957220773279,0.0,0.0,0.0,0.0,0.0,True
1752828757.0961354,179.57542420080878,5.84374907534527,0.0,0.0,0.0,0.0,0.0,True
1752828757.1076312,182.8329201953155,5.595214596576004,0.0,0.0,0.0,0.0,0.0,True
1752828757.1190374,186.38705157549404,5.2895035416869725,0.0,0.0,0.0,0.0,0.0,False
1752828757.1306481,189.60609483482108,4.934877741436762,-0.1227772740352556,0.0036776168870683427,-0.00861298647714529,-0.12771264362533255,-0.08939885053773278,False
1752828757.1418836,193.0833207446403,4.528366226609691,-0.16655008362592338,0.0036774492010684763,-0.007903490039045077,-0.1707761244639,-0.14636294228604985,False
1752828757.1534493,196.27489776455332,4.077013445710628,-0.20619112348491042,0.0036772630180463557,-0.007115730827572955,-0.20962959129443703,-0.19064959659192088,False
1752828757.1645505,199.40055580987257,3.5836880272206137,-0.24439428483413353,0.003677059521311229,-0.006254715543929989,-0.24697194085675228,-0.23007523757730286,False
1752828757.1758275,202.262537956817,3.054709729931448,-0.27873972849420064,0.003676841317763597,-0.005331474248001055,-0.28039436142443813,-0.26529862427029755,False
1752828757.186745,204.76745899137867,2.4978797545578844,-0.30823248915432166,0.0036766116253987556,-0.004359622603594292,-0.30891550013251723,-0.29583043737385134,False
1752828757.1979551,207.0032108796826,1.9192323673496854,-0.3340602474088513,0.0036763729333515317,-0.003349692392109733,-0.3337335668676095,-0.32236262801948207,False
1752828757.2087896,208.848942168307,1.3267280460283077,-0.3550008767786555,0.003676128525318987,-0.002315577268174485,-0.353640325521511,-0.3442570162709023,False
1752828757.2200444,210.33761234454872,0.7272728998547592,-0.37162313053427487,0.0036758812500711905,-0.0012693306662992538,-0.36921657995050294,-0.3617287108466228,False
1752828757.2308257,211.4197821774624,0.12865937495523133,-0.38354963964764166,0.003675634321992169,-0.0002245529706526719,-0.3800985582963021,-0.37458760406139835,False
1752828757.2419426,212.1888368810559,-0.46342706987932775,-0.39194241214683023,-0.003675772413666325,0.000808832821226411,-0.3948093517392702,-0.3887428274359086,False
1752828757.2532673,212.55688448920424,-1.0418876722697343,-0.3959340628047728,-0.0036760110286648113,0.0018184370317046485,-0.39779163680173296,-0.39507699399198565,False
1752828757.2644143,212.47448577096205,-1.5991858664457825,-0.39504182322659276,-0.0036762409141699085,0.0027911058720837215,-0.39592695826867896,-0.395671968985671,False
1752828757.275951,212.26024910353246,-2.133283407316926,-0.3927181812280633,-0.0036764612294055182,0.0037232819335843654,-0.39267136052388446,-0.3935715430624204,False
1752828757.287053,211.89769474326695,-2.6425163490951524,-0.3887733728569367,-0.0036766712879940018,0.004612061082949029,-0.38783798306198164,-0.3895580510621133,False
1752828757.298618,211.37034294651713,-3.124522356618327,-0.3830077241814978,-0.003676870115472105,0.0054533202675162255,-0.3812312740294537,-0.3837293071392516,False
1752828757.3101397,210.71115320057984,-3.5777778155435453,-0.37575509376544775,-0.003677057083348912,0.006244400278604522,-0.37318775057019216,-0.37635021754090997,False
1752828757.3211834,209.89815251392386,-4.000384297044418,-0.36674178803227125,-0.003677231408522531,0.006981987732850395,-0.3634370317079434,-0.36731098745783336,False
1752828757.3324065,208.90387464713513,-4.38988501532375,-0.3556185717117482,-0.003677392077568821,0.007661794730136117,-0.35163416905918093,-0.35633721457877665,False
1752828757.3438835,207.805225070573,-4.7455308464591734,-0.34320332148132093,-0.0036775387814741646,0.008282513802566607,-0.33859834646022846,-0.34392000689579294,False
1752828757.3549316,206.55825780117496,-5.065733223277108,-0.32895937476782316,-0.003677670864954602,0.008841372377385059,-0.32379567325539266,-0.32983297334751277,False
1752828757.3662221,205.12452010376137,-5.348202740479865,-0.3123898322622882,-0.003677787383630448,0.009334374688555745,-0.3067332449573629,-0.31366316347440787,False
1752828757.3773243,203.59739719233997,-5.592486208076398,-0.29452617250606944,-0.003677888150560832,0.009760729770330585,-0.2884433308862997,-0.29600928066273213,False
1752828757.3888824,201.93843633173117,-5.7975499331020135,-0.27488365224727324,-0.0036779727393474048,0.010118633488140714,-0.2684429914984799,-0.2767128782477556,False
1752828757.3998907,200.17510376134888,-5.9627328529623895,-0.25375309058964346,-0.003678040877301847,0.010406932070102862,-0.24702419939684245,-0.2559308030521164,False
1752828757.411049,198.19753452353703,-6.08553033303392,-0.22977034013447048,-0.0036780915312623766,0.010621254104142894,-0.22282717756158998,-0.23275826520874793,False
1752828757.4224424,196.14855306324864,-6.1660777711154955,-0.2046332118327908,-0.0036781247570805854,0.01076183590399987,-0.19754950068587152,-0.20811213004273443,False
1752828757.4336138,193.96773365377283,-6.203402109651116,-0.17759197362856535,-0.0036781401533702313,0.010826979163857428,-0.17044313461807814,-0.18174383324547502,False
1752828757.4452703,191.61113031204704,-6.195792244804715,-0.14808308566833664,-0.0036781370143009824,0.010813697444137281,-0.14094752523850032,-0.15318641764059274,False
1752828757.4573078,189.12818226901655,-6.142394710625159,-0.1167221248434744,-0.003678114987818133,0.010720501165749336,-0.10967973866554319,-0.12273174235805806,False
1752828757.4686925,186.4804367895018,-6.041739803495484,-0.08303965826210036,-0.003678073467668942,0.010544825211979142,-0.07617290651779016,-0.09014055726987052,False
1752828757.4799275,183.601974898909,-5.891342706629873,0.0,0.0,0.0,0.0,0.0,True
1752828757.491339,180.64111429007403,-5.691591161674364,0.0,0.0,0.0,0.0,0.0,True
1752828757.5025487,177.63630769817655,-5.443149537716443,0.0,0.0,0.0,0.0,0.0,True
1752828757.5140424,174.66995384145878,-5.1485133505377325,0.0,0.0,0.0,0.0,0.0,False
1752828757.525056,171.53880254825665,-4.806446864831258,0.10825794883305502,-0.003677563909331743,0.008388832311346432,0.11296921723506971,0.07907845206454879,False
1752828757.5360029,168.59991493095296,-4.422129881471234,0.14542745902588475,-0.0036774053785761074,0.007718072638249963,0.1494681262855586,0.12835122401925567,False
1752828757.5467434,165.91371671625848,-4.001765645571329,0.17906890660816116,-0.0036772319783287986,0.006984398640841612,0.18237607327067396,0.16616861849524847,False
1752828757.557995,163.38132944228275,-3.5493359368746122,0.21042496633161978,-0.0036770453510739606,0.00619475983578196,0.21294268081632778,0.198910462120004,False
1752828757.568997,161.1455775539788,-3.071377024906849,0.2377684466703271,-0.0036768481930227743,0.005360564165473241,0.23945216264277755,0.2272896524859455,False
1752828757.5805087,159.1789948119326,-2.573699635715328,0.2615220834380849,-0.0036766429010997325,0.0044919532600611115,0.2623373937970463,0.25182307140371607,False
1752828757.5921254,157.58595292591747,-2.0633196381013255,0.2805392925547893,-0.003676432369350717,0.0036011721205925977,0.2804640323060312,0.27187174403533665,False
1752828757.6034453,156.32799916075376,-1.5469488158603903,0.295403819925021,-0.0036762193663865427,0.002699935019659129,0.2944275355782936,0.2876607981154065,False
